staffRoasterId,day,scheduleDate,ExamType,Hall,hallCat1,hallCat2,hallCatTimtec,StaffID,Incounter,Period,mainPeriod
2370,9,45806,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2698,629,12:00pm -3:00pm,Afternoon (12pm - 3pm)
2371,9,45806,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1791,629,12:00pm -3:00pm,Afternoon (12pm - 3pm)
2372,9,45806,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2816,629,12:00pm -3:00pm,Afternoon (12pm - 3pm)
2373,9,45806,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2727,629,12:00pm -3:00pm,Afternoon (12pm - 3pm)
2374,9,45806,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP752,630,3:00pm -6:00pm,Afternoon (3pm - 6pm)
2375,9,45806,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2789,630,3:00pm -6:00pm,Afternoon (3pm - 6pm)
2376,9,45806,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2035,630,3:00pm -6:00pm,Afternoon (3pm - 6pm)
2377,9,45806,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2719,630,3:00pm -6:00pm,Afternoon (3pm - 6pm)
2378,9,45806,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2456,630,3:00pm -6:00pm,Afternoon (3pm - 6pm)
2379,9,45806,2,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1808,630,3:00pm -6:00pm,Afternoon (3pm - 6pm)
2380,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP901,631,9:00am-12:00 noon,Morning (9am - 12noon)
2381,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2690,631,9:00am-12:00 noon,Morning (9am - 12noon)
2382,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2740,631,9:00am-12:00 noon,Morning (9am - 12noon)
2383,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2014,631,9:00am-12:00 noon,Morning (9am - 12noon)
2384,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2050,631,9:00am-12:00 noon,Morning (9am - 12noon)
2385,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2083,631,9:00am-12:00 noon,Morning (9am - 12noon)
2386,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2077,631,9:00am-12:00 noon,Morning (9am - 12noon)
2387,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2387,631,9:00am-12:00 noon,Morning (9am - 12noon)
2388,10,45807,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP359,632,9:00am-12:00 noon,Morning (9am - 12noon)
2389,10,45807,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP2486,632,9:00am-12:00 noon,Morning (9am - 12noon)
2390,10,45807,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP2826,632,9:00am-12:00 noon,Morning (9am - 12noon)
2391,10,45807,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP2170,632,9:00am-12:00 noon,Morning (9am - 12noon)
2392,10,45807,1,ACAD C1-C3,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP1935,633,9:00am-12:00 noon,Morning (9am - 12noon)
2393,10,45807,1,ACAD C1-C3,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP1145,633,9:00am-12:00 noon,Morning (9am - 12noon)
2394,10,45807,1,ACAD C1-C3,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP621,633,9:00am-12:00 noon,Morning (9am - 12noon)
2395,10,45807,1,ACAD B3,ISRAEL ADU BUILDING,COLANIM_JAO,HEALTH CENTRE|ACAD BUILDING,SP2159,634,9:00am-12:00 noon,Morning (9am - 12noon)
2396,10,45807,1,ACAD B3,ISRAEL ADU BUILDING,COLANIM_JAO,HEALTH CENTRE|ACAD BUILDING,SP2652,634,9:00am-12:00 noon,Morning (9am - 12noon)
2397,10,45807,1,ACAD C4-C6,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP3214,635,9:00am-12:00 noon,Morning (9am - 12noon)
2398,10,45807,1,ACAD C4-C6,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP2867,635,9:00am-12:00 noon,Morning (9am - 12noon)
2399,10,45807,1,ACAD C4-C6,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP1650,635,9:00am-12:00 noon,Morning (9am - 12noon)
2400,10,45807,1,ACAD B5,ELIAS BOGORO HALL,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP2471,636,9:00am-12:00 noon,Morning (9am - 12noon)
2401,10,45807,1,ACAD B5,ELIAS BOGORO HALL,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP1944,636,9:00am-12:00 noon,Morning (9am - 12noon)
2402,10,45807,1,ACAD B5,ELIAS BOGORO HALL,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP860,636,9:00am-12:00 noon,Morning (9am - 12noon)
2403,10,45807,1,ACCT-400LR,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2754,637,9:00am-12:00 noon,Morning (9am - 12noon)
2404,10,45807,1,ACCT-400LR,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2442,637,9:00am-12:00 noon,Morning (9am - 12noon)
2405,10,45807,1,BAM-400LR,COLENDS,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP1137,638,9:00am-12:00 noon,Morning (9am - 12noon)
2406,10,45807,1,BAM-400LR,COLENDS,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2763,638,9:00am-12:00 noon,Morning (9am - 12noon)
2407,10,45807,1,BFN-400LR,COLENDS,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2034,639,9:00am-12:00 noon,Morning (9am - 12noon)
2408,10,45807,1,BFN-400LR,COLENDS,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2781,639,9:00am-12:00 noon,Morning (9am - 12noon)
2409,10,45807,1,ECO-400LR,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP1793,640,9:00am-12:00 noon,Morning (9am - 12noon)
2410,10,45807,1,ECO-400LR,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2013,640,9:00am-12:00 noon,Morning (9am - 12noon)
2411,10,45807,1,AGRIC LAB 1,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,VET AUD|AUD II| AGRIC BUILDING,SP1939,641,9:00am-12:00 noon,Morning (9am - 12noon)
2412,10,45807,1,AGRIC LAB 1,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,VET AUD|AUD II| AGRIC BUILDING,SP2718,641,9:00am-12:00 noon,Morning (9am - 12noon)
2413,10,45807,1,AGRIC LAB 1,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,VET AUD|AUD II| AGRIC BUILDING,SP2191,641,9:00am-12:00 noon,Morning (9am - 12noon)
2414,10,45807,1,AGRIC LAB 2,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2445,642,9:00am-12:00 noon,Morning (9am - 12noon)
2415,10,45807,1,AGRIC LAB 2,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2650,642,9:00am-12:00 noon,Morning (9am - 12noon)
2416,10,45807,1,AGRIC LAB 2,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2031,642,9:00am-12:00 noon,Morning (9am - 12noon)
2417,10,45807,1,ANE1,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2823,643,9:00am-12:00 noon,Morning (9am - 12noon)
2418,10,45807,1,ANE1,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1797,643,9:00am-12:00 noon,Morning (9am - 12noon)
2419,10,45807,1,ANE1,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1717,643,9:00am-12:00 noon,Morning (9am - 12noon)
2420,10,45807,1,ANE2,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2286,644,9:00am-12:00 noon,Morning (9am - 12noon)
2421,10,45807,1,ANE2,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2207,644,9:00am-12:00 noon,Morning (9am - 12noon)
2422,10,45807,1,ANE2,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2048,644,9:00am-12:00 noon,Morning (9am - 12noon)
2423,10,45807,1,AUD I,,,,SP1941,645,9:00am-12:00 noon,Morning (9am - 12noon)
2424,10,45807,1,AUD I,,,,SP1910,645,9:00am-12:00 noon,Morning (9am - 12noon)
2425,10,45807,1,AUD I,,,,SP2706,645,9:00am-12:00 noon,Morning (9am - 12noon)
2426,10,45807,1,AUD II,,,,SP1925,646,9:00am-12:00 noon,Morning (9am - 12noon)
2427,10,45807,1,AUD II,,,,SP2694,646,9:00am-12:00 noon,Morning (9am - 12noon)
2428,10,45807,1,AUD II,,,,SP2672,646,9:00am-12:00 noon,Morning (9am - 12noon)
2429,10,45807,1,PPCP LR,,,,SP2783,647,9:00am-12:00 noon,Morning (9am - 12noon)
2430,10,45807,1,PPCP LR,,,,SP2441,647,9:00am-12:00 noon,Morning (9am - 12noon)
2431,10,45807,1,PBST LR,,,,SP2757,648,9:00am-12:00 noon,Morning (9am - 12noon)
2432,10,45807,1,PBST LR,,,,SP2708,648,9:00am-12:00 noon,Morning (9am - 12noon)
2433,10,45807,1,AUD III,,,,SP2767,649,9:00am-12:00 noon,Morning (9am - 12noon)
2434,10,45807,1,AUD III,,,,SP2693,649,9:00am-12:00 noon,Morning (9am - 12noon)
2435,10,45807,1,AUD III,,,,SP809,649,9:00am-12:00 noon,Morning (9am - 12noon)
2436,10,45807,1,CENTS-AUD,COLENDS,MPB_500-SEATER COMPUTER LAB_COLENDS,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2470,650,9:00am-12:00 noon,Morning (9am - 12noon)
2437,10,45807,1,CENTS-AUD,COLENDS,MPB_500-SEATER COMPUTER LAB_COLENDS,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1506,650,9:00am-12:00 noon,Morning (9am - 12noon)
2438,10,45807,1,COLFHEC1,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2453,651,9:00am-12:00 noon,Morning (9am - 12noon)
2439,10,45807,1,COLFHEC1,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP475,651,9:00am-12:00 noon,Morning (9am - 12noon)
2440,10,45807,1,COLFHEC3,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP3155,652,9:00am-12:00 noon,Morning (9am - 12noon)
2441,10,45807,1,COLFHEC3,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP746,652,9:00am-12:00 noon,Morning (9am - 12noon)
2442,10,45807,1,CPL,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,JAO|CAD|COLPLANT,SP2285,653,9:00am-12:00 noon,Morning (9am - 12noon)
2443,10,45807,1,CPL,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,JAO|CAD|COLPLANT,SP3188,653,9:00am-12:00 noon,Morning (9am - 12noon)
2444,10,45807,1,CPL,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,JAO|CAD|COLPLANT,SP1952,653,9:00am-12:00 noon,Morning (9am - 12noon)
2445,10,45807,1,R205,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP1179,654,9:00am-12:00 noon,Morning (9am - 12noon)
2446,10,45807,1,R205,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP3160,654,9:00am-12:00 noon,Morning (9am - 12noon)
2447,10,45807,1,ELBOG I,COLANIM,COLANIM_JAO,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2485,655,9:00am-12:00 noon,Morning (9am - 12noon)
2448,10,45807,1,ELBOG I,COLANIM,COLANIM_JAO,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2102,655,9:00am-12:00 noon,Morning (9am - 12noon)
2449,10,45807,1,ELBOG I,COLANIM,COLANIM_JAO,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP1439,655,9:00am-12:00 noon,Morning (9am - 12noon)
2450,10,45807,1,ELBOG I,COLANIM,COLANIM_JAO,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2724,655,9:00am-12:00 noon,Morning (9am - 12noon)
2451,10,45807,1,ELBOG II,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2749,656,9:00am-12:00 noon,Morning (9am - 12noon)
2452,10,45807,1,ELBOG II,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2746,656,9:00am-12:00 noon,Morning (9am - 12noon)
2453,10,45807,1,ELBOG II,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP1590,656,9:00am-12:00 noon,Morning (9am - 12noon)
2454,10,45807,1,ELBOG II,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP1446,656,9:00am-12:00 noon,Morning (9am - 12noon)
2455,10,45807,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP1110,657,9:00am-12:00 noon,Morning (9am - 12noon)
2456,10,45807,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,,657,9:00am-12:00 noon,Morning (9am - 12noon)
2457,10,45807,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,,657,9:00am-12:00 noon,Morning (9am - 12noon)
2458,10,45807,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,,657,9:00am-12:00 noon,Morning (9am - 12noon)
2459,10,45807,1,ETS-400LR,COLENDS,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,,658,9:00am-12:00 noon,Morning (9am - 12noon)
2460,10,45807,1,ETS-400LR,COLENDS,MPB_500-SEATER COMPUTER LAB_COLENDS,COLENDS|OBJ ENGR|ELBOG BUILDINGS,,658,9:00am-12:00 noon,Morning (9am - 12noon)
2461,10,45807,1,GLR I,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,COLENDS|OBJ ENGR|ELBOG BUILDINGS,,659,9:00am-12:00 noon,Morning (9am - 12noon)
2462,10,45807,1,GLR I,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,COLENDS|OBJ ENGR|ELBOG BUILDINGS,,659,9:00am-12:00 noon,Morning (9am - 12noon)
2463,10,45807,1,GLR III,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,COLENDS|OBJ ENGR|ELBOG BUILDINGS,,660,9:00am-12:00 noon,Morning (9am - 12noon)
2464,10,45807,1,GLR III,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,COLENDS|OBJ ENGR|ELBOG BUILDINGS,,660,9:00am-12:00 noon,Morning (9am - 12noon)
2465,10,45807,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,,661,9:00am-12:00 noon,Morning (9am - 12noon)
2466,10,45807,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,,661,9:00am-12:00 noon,Morning (9am - 12noon)
2467,10,45807,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,,661,9:00am-12:00 noon,Morning (9am - 12noon)
2468,10,45807,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,,661,9:00am-12:00 noon,Morning (9am - 12noon)
2469,10,45807,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,,662,9:00am-12:00 noon,Morning (9am - 12noon)
2470,10,45807,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,,662,9:00am-12:00 noon,Morning (9am - 12noon)
2471,10,45807,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,,662,9:00am-12:00 noon,Morning (9am - 12noon)
2472,10,45807,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,,662,9:00am-12:00 noon,Morning (9am - 12noon)
2473,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,,663,9:00am-12:00 noon,Morning (9am - 12noon)
2474,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,,663,9:00am-12:00 noon,Morning (9am - 12noon)
2475,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,,663,9:00am-12:00 noon,Morning (9am - 12noon)
2476,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,,663,9:00am-12:00 noon,Morning (9am - 12noon)
2477,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,,663,9:00am-12:00 noon,Morning (9am - 12noon)
2478,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,,663,9:00am-12:00 noon,Morning (9am - 12noon)
2479,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,,663,9:00am-12:00 noon,Morning (9am - 12noon)
2480,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,,663,9:00am-12:00 noon,Morning (9am - 12noon)
2481,10,45807,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,,664,9:00am-12:00 noon,Morning (9am - 12noon)
2482,10,45807,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,,664,9:00am-12:00 noon,Morning (9am - 12noon)
2483,10,45807,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,,664,9:00am-12:00 noon,Morning (9am - 12noon)
2484,10,45807,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,,664,9:00am-12:00 noon,Morning (9am - 12noon)
2485,10,45807,1,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,,665,9:00am-12:00 noon,Morning (9am - 12noon)
2486,10,45807,1,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,,665,9:00am-12:00 noon,Morning (9am - 12noon)
2487,10,45807,1,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,,665,9:00am-12:00 noon,Morning (9am - 12noon)
2488,10,45807,1,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,,665,9:00am-12:00 noon,Morning (9am - 12noon)
2489,10,45807,1,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,,665,9:00am-12:00 noon,Morning (9am - 12noon)
2490,10,45807,1,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,,665,9:00am-12:00 noon,Morning (9am - 12noon)
2491,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,,666,9:00am-12:00 noon,Morning (9am - 12noon)
2492,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,,666,9:00am-12:00 noon,Morning (9am - 12noon)
2493,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,,666,9:00am-12:00 noon,Morning (9am - 12noon)
2494,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,,666,9:00am-12:00 noon,Morning (9am - 12noon)
2495,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,,666,9:00am-12:00 noon,Morning (9am - 12noon)
2496,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,,666,9:00am-12:00 noon,Morning (9am - 12noon)
2497,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,,666,9:00am-12:00 noon,Morning (9am - 12noon)
2498,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,,666,9:00am-12:00 noon,Morning (9am - 12noon)
2499,10,45807,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,,667,9:00am-12:00 noon,Morning (9am - 12noon)
2500,10,45807,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,,667,9:00am-12:00 noon,Morning (9am - 12noon)
2501,10,45807,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,,667,9:00am-12:00 noon,Morning (9am - 12noon)
2502,10,45807,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,,667,9:00am-12:00 noon,Morning (9am - 12noon)
2503,10,45807,1,MPL,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,,668,9:00am-12:00 noon,Morning (9am - 12noon)
2504,10,45807,1,MPL,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,,668,9:00am-12:00 noon,Morning (9am - 12noon)
2505,10,45807,1,PISAD AUD,COLANIM,COLANIM_JAO,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,,669,9:00am-12:00 noon,Morning (9am - 12noon)
2506,10,45807,1,PISAD AUD,COLANIM,COLANIM_JAO,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,,669,9:00am-12:00 noon,Morning (9am - 12noon)
2507,10,45807,1,TETFUND PHS LAB,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,,670,9:00am-12:00 noon,Morning (9am - 12noon)
2508,10,45807,1,TETFUND PHS LAB,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,,670,9:00am-12:00 noon,Morning (9am - 12noon)
2509,10,45807,1,TETFUND PHS LAB,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,,670,9:00am-12:00 noon,Morning (9am - 12noon)
2510,10,45807,1,TETFUND PHS LAB,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,,670,9:00am-12:00 noon,Morning (9am - 12noon)
2511,10,45807,1,TETFUND BIO LAB,COLENG,COLAMRUD_COLERM_COLENG,1000 SEATER|TET LABS,,671,9:00am-12:00 noon,Morning (9am - 12noon)
2512,10,45807,1,TETFUND BIO LAB,COLENG,COLAMRUD_COLERM_COLENG,1000 SEATER|TET LABS,,671,9:00am-12:00 noon,Morning (9am - 12noon)
2513,10,45807,1,TETFUND BIO LAB,COLENG,COLAMRUD_COLERM_COLENG,1000 SEATER|TET LABS,,671,9:00am-12:00 noon,Morning (9am - 12noon)
2514,10,45807,1,TETFUND BIO LAB,COLENG,COLAMRUD_COLERM_COLENG,1000 SEATER|TET LABS,,671,9:00am-12:00 noon,Morning (9am - 12noon)
2515,10,45807,1,VET 200,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,,672,9:00am-12:00 noon,Morning (9am - 12noon)
2516,10,45807,1,VET 200,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,,672,9:00am-12:00 noon,Morning (9am - 12noon)
